SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023HU0911667,4,139,21,1,1,1,19,0,435,0,0,6,1,5,1,03151,1019518
2023HU0912161,1,56,45,2,9,2,21,65000,501,4710,2,1,4,1,2,03155,1019518
2023HU0912161,2,56,45,1,9,2,21,150000,501,5330,1,1,1,1,1,03155,1019518
2023HU0912161,3,53,22,1,9,2,16,25000,501,7810,1,3,1,5,1,03155,1019518
2023HU0912161,4,67,15,2,9,2,13,0,501,0,0,0,1,5,1,03155,1019518
2023HU0912161,5,78,12,2,9,2,9,0,501,0,0,0,1,5,1,03155,1019518
2023HU0912191,1,124,27,2,1,1,22,80000,501,3255,2,1,1,5,1,03116,1019518
2023HU0912210,1,262,55,2,2,1,22,432000,501,3300,6,1,1,1,1,03167,1019518
2023HU0912210,2,306,54,1,2,1,20,0,501,2002,1,6,1,1,1,03167,1019518
2023HU0912392,1,516,44,2,9,2,16,44100,223,0,0,6,5,2,2,03104,1019518
2023HU0912392,2,314,20,1,9,2,20,10000,223,4760,1,1,1,5,1,03104,1019518
2023HU0912392,3,425,14,1,9,2,11,0,223,0,0,0,1,5,1,03104,1019518
2023HU0912780,1,98,30,1,9,2,21,110000,501,800,1,1,1,1,1,03164,1019518
2023HU0912780,2,84,30,2,9,2,22,60000,501,2205,4,1,1,1,1,03164,1019518
2023HU0912780,3,78,2,1,9,2,0,0,501,0,0,0,1,5,1,03164,1019518
2023HU0912808,1,178,84,2,2,1,20,0,69,0,0,6,1,5,1,03153,1019518
2023HU0912808,2,185,49,1,2,1,16,12600,69,2001,2,1,1,5,1,03153,1019518
2023HU0912859,1,149,75,1,8,2,1,9600,66,4140,1,1,5,5,2,03159,1019518
2023HU0912859,2,182,55,2,8,2,9,22000,141,7750,1,1,5,5,2,03159,1019518
2023HU0912920,1,86,52,1,9,2,18,104000,501,140,1,1,4,1,2,03112,1019518
2023HU0912920,2,82,46,2,9,2,18,48000,501,5240,1,2,1,1,1,03112,1019518
2023HU0912920,3,72,25,1,9,2,18,44000,501,4230,1,1,1,5,1,03112,1019518
2023HU0912920,4,65,23,1,9,2,19,7500,501,3430,1,1,1,5,1,03112,1019518
2023HU0912920,5,67,20,2,9,2,19,17000,501,8990,1,1,1,5,1,03112,1019518
2023HU0913082,1,51,68,1,2,1,18,1600,326,0,0,6,1,1,1,03110,1019518
2023HU0913082,2,58,66,2,2,1,21,58000,326,5840,1,1,1,1,1,03110,1019518
2023HU0913111,1,158,50,2,1,1,24,170000,501,350,2,1,1,5,1,03159,1019518
2023HU0913111,2,133,47,1,6,1,22,150000,501,4930,1,1,1,5,1,03159,1019518
2023HU0913233,1,150,75,1,6,1,22,16200,501,0,0,6,4,1,2,03108,1019518
2023HU0913233,2,242,74,2,6,1,22,155000,501,3255,3,1,4,1,2,03108,1019518
2023HU0913243,1,105,57,2,1,1,16,10000,64,5860,7,1,4,3,2,03107,1019518
2023HU0913243,2,103,53,1,1,1,16,35000,226,9130,1,1,4,3,2,03107,1019518
2023HU0913268,1,55,68,2,2,1,18,1500,369,2014,1,6,1,1,1,03117,1019518
2023HU0913268,2,49,68,1,2,1,18,66000,369,9130,1,1,1,1,1,03117,1019518
2023HU0913270,1,66,29,1,6,1,21,80000,501,1240,1,1,1,5,1,03102,1019518
2023HU0913535,1,51,41,2,1,1,22,106000,501,2320,3,1,1,1,1,03166,1019518
2023HU0913535,2,44,40,1,1,1,20,120000,501,3740,3,1,1,1,1,03166,1019518
2023HU0913535,3,54,14,1,1,1,11,0,501,0,0,0,1,5,1,03166,1019518
2023HU0913535,4,54,12,2,1,1,9,0,501,0,0,0,1,5,1,03166,1019518
2023HU0913535,5,54,10,1,1,1,7,0,501,0,0,0,1,5,1,03166,1019518
2023HU0913535,6,56,7,2,1,1,4,0,501,0,0,0,1,5,1,03166,1019518
2023HU0913535,7,54,4,2,1,1,2,0,501,0,0,0,1,5,1,03166,1019518
2023HU0913619,1,427,94,2,6,1,18,17820,125,0,0,6,4,2,2,03162,1019518
2023HU0913693,1,88,77,2,2,1,18,11000,81,5400,3,1,4,1,2,03158,1019518
2023HU0913693,2,131,28,2,2,1,16,8600,81,9645,1,6,1,5,1,03158,1019518
2023HU0913693,3,128,7,2,2,1,4,0,81,0,0,0,1,5,1,03158,1019518
2023HU0913707,1,417,67,1,1,1,11,8000,296,0,0,6,4,1,2,03115,1019518
2023HU0913707,2,444,64,2,1,1,14,45000,296,9640,1,1,4,1,2,03115,1019518
2023HU0913775,1,280,73,2,8,3,18,36000,247,0,0,6,2,3,1,03156,1019518
2023HU0913788,1,37,69,2,2,1,22,31100,498,350,2,6,1,2,1,03167,1019518
2023HU0913788,2,68,33,2,2,1,24,58000,498,3090,2,1,1,5,1,03167,1019518
2023HU0913885,1,202,42,2,1,1,21,50000,317,2145,1,1,1,3,1,03153,1019518
2023HU0914052,1,71,38,1,1,1,17,0,0,0,0,6,4,5,2,03108,1019518
2023HU0914103,1,102,30,1,1,1,20,105000,501,10,7,1,1,1,1,03159,1019518
2023HU0914103,2,103,29,2,2,1,24,60000,501,3090,2,1,1,1,1,03159,1019518
2023HU0914192,1,93,33,2,1,1,21,0,496,0,0,6,1,1,1,03152,1019518
2023HU0914192,2,109,32,1,1,1,22,150000,496,4700,1,1,1,1,1,03152,1019518
2023HU0914192,3,146,5,1,1,1,2,0,496,0,0,0,1,5,1,03152,1019518
2023HU0914192,4,123,3,1,1,1,1,0,496,0,0,0,1,5,1,03152,1019518
2023HU0914226,1,199,21,2,9,2,16,30000,190,5240,1,1,1,5,1,03162,1019518
2023HU0914405,1,164,33,1,1,1,20,432000,501,440,6,1,1,1,1,03111,1019518
2023HU0914405,2,148,35,2,1,1,22,0,501,0,0,6,1,1,1,03111,1019518
2023HU0914405,3,180,3,1,1,1,1,0,501,0,0,0,1,5,1,03111,1019518
2023HU0914405,4,185,0,2,1,1,0,0,501,0,0,0,1,5,1,03111,1019518
2023HU0914420,1,923,24,2,2,1,19,10000,64,5510,2,1,1,5,1,03168,1019518
2023HU0914442,1,96,29,1,6,1,22,80000,501,1430,1,1,1,5,1,03104,1019518
2023HU0914522,1,100,53,2,1,1,22,-7900,501,1970,6,3,1,1,1,03105,1019518
2023HU0914522,2,105,55,1,1,1,22,137710,501,2640,1,1,1,1,1,03105,1019518
2023HU0914522,3,115,14,1,1,1,11,0,501,0,0,0,1,5,1,03105,1019518
2023HU0914529,1,91,63,1,2,1,22,100000,501,3255,3,1,4,1,2,03117,1019518
2023HU0914529,2,85,55,2,2,1,20,50000,501,3220,1,1,4,1,2,03117,1019518
2023HU0914529,3,138,14,1,2,1,12,0,501,0,0,0,1,5,1,03117,1019518
2023HU0914567,1,82,43,2,1,2,23,105000,501,3250,1,1,1,5,1,03159,1019518
2023HU0914623,1,69,50,1,6,1,16,42000,206,4720,1,1,4,1,2,03107,1019518
2023HU0914623,2,45,47,2,6,1,20,18000,206,2545,3,1,4,1,2,03107,1019518
2023HU0914623,3,45,19,1,6,1,18,1200,206,4055,1,6,1,5,1,03107,1019518
2023HU0914623,4,46,19,1,6,1,16,2700,206,9130,1,1,1,5,1,03107,1019518
2023HU0914665,1,194,40,1,9,1,20,89000,501,630,2,1,1,5,1,03168,1019518
2023HU0914671,1,67,76,1,1,1,19,64000,439,0,0,6,1,5,1,03111,1019518
2023HU0914780,1,198,41,1,9,1,21,661000,501,120,1,1,1,1,1,03168,1019518
2023HU0914780,2,316,34,1,2,1,21,75000,501,5240,1,1,1,1,1,03168,1019518
2023HU0914865,1,73,73,1,1,1,22,2600,131,4700,7,6,1,1,1,03113,1019518
2023HU0914865,2,71,73,2,1,1,18,20600,131,0,0,6,1,1,1,03113,1019518
2023HU0914923,1,423,69,1,1,1,21,7800,42,0,0,6,1,1,1,03160,1019518
2023HU0914923,2,417,66,2,1,1,20,0,42,0,0,6,1,1,1,03160,1019518
2023HU0915031,1,118,27,1,1,2,20,60000,439,5120,1,1,1,1,1,03102,1019518
2023HU0915031,2,85,27,2,1,2,16,44000,439,700,1,1,1,1,1,03102,1019518
2023HU0915031,3,133,12,2,1,2,9,0,439,0,0,0,1,5,1,03102,1019518
2023HU0915157,1,229,33,1,9,9,18,110000,501,3740,3,1,1,3,1,03160,1019518
2023HU0915381,1,213,67,2,1,1,16,33200,436,10,7,6,1,1,1,03116,1019518
2023HU0915381,2,217,69,1,1,1,18,45400,436,20,7,6,1,1,1,03116,1019518
2023HU0915518,1,91,56,1,1,1,1,50000,347,8650,1,1,1,1,1,03166,1019518
2023HU0915518,2,74,53,2,1,1,18,18000,347,4760,1,1,1,1,1,03166,1019518
2023HU0915601,1,74,64,1,1,1,16,60000,340,6230,6,1,4,1,2,03107,1019518
2023HU0915601,2,63,56,2,1,1,16,21000,340,4020,3,1,4,1,2,03107,1019518
2023HU0915601,3,83,19,1,1,1,19,0,340,0,0,6,1,5,1,03107,1019518
2023HU0915720,1,104,89,1,2,1,12,10100,70,0,0,6,1,2,1,03158,1019518
2023HU0915815,1,18,75,1,1,1,19,63000,352,0,0,6,1,1,1,03113,1019518
2023HU0915815,2,19,72,2,1,1,19,0,352,0,0,6,1,1,1,03113,1019518
2023HU0915828,1,65,57,1,1,1,21,250000,501,120,1,1,1,1,1,03109,1019518
2023HU0915828,2,59,53,2,1,1,21,78000,501,800,3,1,1,1,1,03109,1019518
2023HU0915828,3,92,22,1,1,1,21,7000,501,5860,2,3,1,5,1,03109,1019518
2023HU0915828,4,108,18,1,1,1,16,0,501,5240,1,3,1,5,1,03109,1019518
2023HU0915828,5,63,82,2,1,1,16,35500,501,0,0,6,1,2,1,03109,1019518
2023HU0916569,1,100,73,2,1,1,18,204600,501,0,0,6,1,5,1,03106,1019518
2023HU0916575,1,136,85,2,6,1,20,0,0,0,0,6,4,5,2,03153,1019518
2023HU0916647,1,72,31,2,1,1,21,50010,319,2205,2,1,1,5,1,03160,1019518
2023HU0916728,1,212,48,1,2,1,22,85000,501,10,4,1,1,3,1,03167,1019518
2023HU0916767,1,71,48,2,1,1,19,100000,501,20,1,1,1,5,1,03155,1019518
2023HU0916767,2,84,40,1,1,1,21,65000,427,310,1,1,1,3,1,03155,1019518
2023HU0917012,1,97,54,2,1,1,16,19200,123,4350,7,1,1,5,1,03156,1019518
2023HU0917053,1,115,49,2,6,1,22,80000,501,630,2,1,1,1,1,03151,1019518
2023HU0917053,2,103,50,1,1,1,22,70000,501,2400,3,1,4,1,2,03151,1019518
2023HU0917053,3,50,20,1,9,1,19,4000,501,3960,3,6,1,5,1,03151,1019518
2023HU0917107,1,98,31,2,1,1,21,143000,501,1021,1,1,1,5,1,03152,1019518
2023HU0917281,1,63,73,2,1,1,21,38600,418,0,0,6,1,1,1,03116,1019518
2023HU0917281,2,85,68,1,9,2,17,37800,418,0,0,6,4,1,2,03116,1019518
2023HU0917515,1,65,60,1,1,1,18,6000,39,4110,1,1,1,2,1,03113,1019518
2023HU0917515,2,55,66,1,1,1,16,54200,384,0,0,6,1,5,1,03113,1019518
2023HU0917661,1,63,75,2,1,1,16,23500,165,0,0,6,4,2,2,03113,1019518
2023HU0917680,1,170,41,2,9,17,19,55000,349,1220,2,1,1,5,1,03153,1019518
2023HU0917806,1,100,67,2,1,1,21,72600,501,0,0,6,1,2,1,03110,1019518
2023HU0917917,1,123,77,2,2,1,17,13000,89,0,0,6,1,4,1,03168,1019518
2023HU0917978,1,71,38,2,1,1,21,64000,501,2310,3,1,1,1,1,03166,1019518
2023HU0917978,2,70,39,1,2,1,21,200000,501,440,1,1,5,1,2,03166,1019518
2023HU0917978,3,116,8,1,9,1,5,0,501,0,0,0,1,5,1,03166,1019518
2023HU0917978,4,93,4,1,9,1,2,0,501,0,0,0,1,5,1,03166,1019518
2023HU0918023,1,140,26,2,1,1,21,70000,449,725,1,1,1,5,1,03154,1019518
2023HU0918023,2,217,26,1,9,16,21,180000,501,4850,1,1,1,5,1,03154,1019518
2023HU0918084,1,99,72,1,1,1,21,44800,473,1010,1,6,4,1,2,03106,1019518
2023HU0918084,2,94,73,2,1,1,21,40400,473,0,0,6,4,1,2,03106,1019518
2023HU0918107,1,161,44,2,2,1,12,0,62,0,0,6,1,5,1,03165,1019518
2023HU0918107,2,175,20,2,2,1,15,25000,62,2360,1,1,1,5,1,03165,1019518
2023HU0918107,3,200,13,1,2,1,11,0,62,0,0,0,1,5,1,03165,1019518
2023HU0918107,4,199,9,1,2,1,6,0,62,0,0,0,1,5,1,03165,1019518
2023HU0918107,5,240,6,2,2,1,2,0,62,0,0,0,1,5,1,03165,1019518
2023HU0918107,6,200,5,1,2,1,2,0,62,0,0,0,1,5,1,03165,1019518
2023HU0918114,1,157,52,1,2,1,21,192100,501,120,1,1,1,3,1,03118,1019518
2023HU0918250,1,85,34,2,1,1,21,27000,174,2310,1,1,1,5,1,03114,1019518
2023HU0918282,1,90,76,2,1,1,18,11000,75,0,0,6,1,2,1,03114,1019518
2023HU0918349,1,529,23,1,1,1,22,132500,501,1021,1,1,1,5,1,03160,1019518
2023HU0918438,1,360,48,2,1,1,16,0,165,0,0,6,1,1,1,03162,1019518
2023HU0918438,2,478,48,1,8,2,21,60000,165,6410,1,1,5,1,2,03162,1019518
2023HU0918438,3,442,17,1,9,2,13,0,165,0,0,6,1,5,1,03162,1019518
2023HU0918438,4,383,15,2,9,2,11,0,165,0,0,0,1,5,1,03162,1019518
2023HU0918438,5,449,11,2,9,2,7,0,165,0,0,0,1,5,1,03162,1019518
2023HU0918488,1,78,37,2,9,2,21,100000,501,710,1,1,1,5,1,03162,1019518
2023HU0918734,1,84,27,2,1,1,21,138000,501,1021,1,1,1,5,1,03152,1019518
2023HU0918762,1,104,73,2,2,1,19,25400,180,0,0,6,1,3,1,03158,1019518
2023HU0918766,1,942,38,2,1,1,21,30000,194,220,1,1,1,5,1,03159,1019518
2023HU0918812,1,63,69,1,1,1,22,84000,501,150,1,6,1,1,1,03105,1019518
2023HU0918812,2,58,69,2,1,1,22,71000,501,51,1,6,1,1,1,03105,1019518
2023HU0918889,1,253,73,2,2,1,12,8400,59,0,0,6,1,3,1,03161,1019518
2023HU0918996,1,107,38,1,1,1,21,143000,501,1530,1,1,1,5,1,03155,1019518
2023HU0919002,1,86,34,1,8,2,8,52000,350,9645,1,1,5,5,2,03103,1019518
2023HU0919002,2,87,37,2,8,2,21,29500,193,8140,1,1,5,3,2,03103,1019518
2023HU0919002,3,95,4,1,8,2,1,0,350,0,0,0,1,5,1,03103,1019518
2023HU0919002,4,99,11,2,8,2,7,0,350,0,0,0,1,5,1,03103,1019518
2023HU0919002,5,80,38,1,8,2,16,52000,350,520,1,1,5,1,2,03103,1019518
2023HU0919018,1,71,31,2,1,1,21,185300,501,120,1,1,1,1,1,03155,1019518
2023HU0919018,2,54,31,1,6,1,22,242900,501,845,1,1,1,1,1,03155,1019518
2023HU0919087,1,75,87,2,2,1,15,0,0,5240,2,6,1,5,1,03161,1019518
2023HU0919200,1,148,50,1,8,2,1,80000,501,4220,1,1,5,1,2,03105,1019518
2023HU0919200,2,102,45,2,8,2,16,19200,501,8990,1,1,5,1,2,03105,1019518
2023HU0919200,3,99,26,2,8,2,19,42000,501,3645,1,1,1,5,1,03105,1019518
2023HU0919200,4,117,20,1,8,2,16,20000,501,4030,1,1,1,5,1,03105,1019518
2023HU0919251,1,213,41,1,1,1,21,123000,501,136,1,1,1,5,1,03153,1019518
2023HU0919328,1,80,45,2,1,1,23,130000,501,440,3,1,1,5,1,03167,1019518
2023HU0919447,1,40,89,2,1,1,19,98400,501,0,0,6,1,2,1,03113,1019518
2023HU0919494,1,212,24,2,1,2,18,35000,222,3422,2,1,1,5,1,03114,1019518
2023HU0919494,2,254,28,1,1,2,16,50000,317,6355,2,1,3,5,1,03114,1019518
2023HU0919637,1,90,30,1,1,1,21,56000,501,5240,1,1,1,1,1,03159,1019518
2023HU0919637,2,83,30,2,1,1,21,95000,501,5920,1,1,1,1,1,03159,1019518
2023HU0919719,1,94,45,2,1,1,22,54300,176,2016,2,1,1,3,1,03103,1019518
2023HU0919719,2,121,13,1,1,1,9,0,176,0,0,0,1,5,1,03103,1019518
2023HU0919719,3,147,11,2,1,1,9,0,176,0,0,0,1,5,1,03103,1019518
2023HU0919719,4,147,11,2,1,1,8,0,176,0,0,0,1,5,1,03103,1019518
2023HU0919907,1,62,69,1,1,1,19,129900,501,8760,2,6,4,1,2,03108,1019518
2023HU0919907,2,57,67,2,1,1,16,4000,501,5400,3,1,4,1,2,03108,1019518
2023HU0920117,1,70,46,1,1,2,18,1400,28,6442,7,1,1,1,1,03166,1019518
2023HU0920117,2,70,48,2,1,2,1,5300,28,4020,2,6,1,1,1,03166,1019518
2023HU0920117,3,76,21,2,1,2,16,0,28,4110,1,6,1,5,1,03166,1019518
2023HU0920275,1,102,69,2,1,2,18,16800,280,5160,1,6,1,1,1,03108,1019518
2023HU0920275,2,73,69,1,1,1,14,49200,280,0,0,6,1,1,1,03108,1019518
2023HU0920275,3,61,31,1,1,1,22,0,280,2006,1,3,1,5,1,03108,1019518
2023HU0920279,1,102,38,2,6,1,19,75000,501,1021,5,1,4,1,2,03118,1019518
2023HU0920279,2,121,46,1,2,1,18,57000,501,3945,5,1,1,1,1,03118,1019518
2023HU0920279,3,123,1,1,9,1,0,0,501,0,0,0,1,5,1,03118,1019518
2023HU0920316,1,296,32,2,2,1,18,40000,255,5560,5,1,1,5,1,03167,1019518
2023HU0920322,1,51,52,1,2,1,18,10800,70,6200,7,1,1,5,1,03154,1019518
2023HU0920463,1,308,90,2,2,1,12,19200,132,5240,1,6,1,3,1,03168,1019518
2023HU0920500,1,69,35,1,1,1,21,57000,372,440,1,1,1,5,1,03155,1019518
2023HU0920500,2,49,33,2,1,1,21,22000,143,3230,1,1,1,5,1,03155,1019518
2023HU0920576,1,146,45,1,1,1,21,128200,501,120,1,1,1,5,1,03160,1019518
2023HU0920576,2,152,38,2,6,1,21,158000,501,120,1,1,4,5,2,03160,1019518
2023HU0920599,1,97,85,2,1,1,20,46000,324,0,0,6,1,2,1,03106,1019518
2023HU0920895,1,65,32,1,8,2,21,50000,350,6230,1,1,1,5,1,03155,1019518
2023HU0920895,2,63,44,1,8,2,1,7000,350,4040,1,3,1,5,1,03155,1019518
2023HU0920895,3,65,71,2,8,2,16,10000,350,0,0,6,4,3,2,03155,1019518
2023HU0920895,4,54,71,1,8,2,21,42500,350,0,0,6,4,1,2,03155,1019518
2023HU0920918,1,106,86,2,1,1,22,4000,27,0,0,6,1,2,1,03156,1019518
2023HU0921041,1,78,71,2,2,1,16,32300,222,3602,1,1,1,3,1,03113,1019518
2023HU0921046,1,69,48,2,9,3,19,65000,501,845,1,1,1,1,1,03161,1019518
2023HU0921046,2,54,50,1,2,1,22,150000,501,1108,1,1,1,1,1,03161,1019518
2023HU0921046,3,76,14,2,2,1,12,0,501,0,0,0,1,5,1,03161,1019518
2023HU0921114,1,85,59,2,2,1,17,19000,501,0,0,6,1,3,1,03165,1019518
2023HU0921114,2,57,65,2,2,1,18,35000,501,5140,2,1,1,2,1,03165,1019518
2023HU0921114,3,70,63,2,2,1,16,73300,501,4020,5,1,1,3,1,03165,1019518
2023HU0921125,1,157,65,1,1,1,19,97000,501,4700,1,1,1,4,1,03108,1019518
2023HU0921305,1,86,45,1,1,1,18,60000,388,6220,1,1,1,3,1,03113,1019518
2023HU0921312,1,84,35,1,9,2,21,123500,501,120,1,1,1,5,1,03112,1019518
2023HU0921312,2,71,35,1,9,17,19,90000,501,310,1,1,1,3,1,03112,1019518
2023HU0921362,1,114,53,2,1,1,21,350,1,4720,1,6,1,5,1,03104,1019518
2023HU0921362,2,86,21,2,1,1,15,0,1,0,0,6,1,5,1,03104,1019518
2023HU0921362,3,180,17,1,1,1,15,0,1,0,0,6,1,5,1,03104,1019518
2023HU0921440,1,58,47,1,8,2,12,90000,293,6410,1,1,1,1,1,03118,1019518
2023HU0921440,2,56,38,2,8,2,16,0,293,0,0,6,5,1,2,03118,1019518
2023HU0921440,3,59,15,2,8,2,14,0,293,0,0,0,1,5,1,03118,1019518
2023HU0921440,4,54,10,2,8,2,8,0,293,0,0,0,4,5,2,03118,1019518
2023HU0921692,1,224,50,2,6,1,21,40000,314,800,1,1,5,1,2,03102,1019518
2023HU0921692,2,306,54,1,6,1,22,45000,314,3050,1,1,5,1,2,03102,1019518
2023HU0921692,3,147,23,1,6,1,18,0,314,0,0,6,5,5,2,03102,1019518
2023HU0921692,4,147,20,1,6,1,19,10700,314,4055,1,1,5,5,2,03102,1019518
2023HU0921769,1,189,65,2,2,1,23,152000,501,2100,4,1,1,5,1,03158,1019518
2023HU0921769,2,257,48,1,2,1,16,24000,501,4110,1,1,1,4,1,03158,1019518
2023HU0921769,3,168,83,2,2,1,16,15600,501,0,0,6,4,3,2,03158,1019518
2023HU0921774,1,72,56,2,9,16,24,0,501,0,0,6,1,1,1,03161,1019518
2023HU0921774,2,67,53,1,6,1,24,806000,501,2205,2,1,4,1,2,03161,1019518
2023HU0922113,1,63,28,1,2,1,21,91100,253,1021,2,1,1,1,1,03151,1019518
2023HU0922113,2,53,30,2,1,1,21,2100,253,0,0,6,1,1,1,03151,1019518
2023HU0922113,3,74,3,1,9,1,1,0,253,0,0,0,1,5,1,03151,1019518
2023HU0922113,4,71,5,1,2,1,2,0,253,0,0,0,1,5,1,03151,1019518
2023HU0922113,5,47,18,2,1,1,16,1000,253,9645,1,6,1,5,1,03151,1019518
2023HU0922113,6,79,2,2,2,1,0,0,0,0,0,0,1,5,1,03151,1019518
2023HU0922162,1,161,76,2,1,1,19,44100,314,0,0,6,3,5,1,03116,1019518
2023HU0922332,1,217,21,2,6,1,19,0,0,0,0,6,5,5,2,03107,1019518
2023HU0922389,1,107,71,2,1,1,16,13200,91,0,0,6,1,5,1,03151,1019518
2023HU0922426,1,72,67,2,1,1,20,0,501,5400,1,6,1,1,1,03156,1019518
2023HU0922426,2,71,64,1,1,1,21,80000,501,3870,3,6,1,1,1,03156,1019518
2023HU0922426,3,54,29,1,1,1,21,45000,501,1050,1,1,1,5,1,03156,1019518
2023HU0922432,1,81,75,1,2,1,20,58500,406,420,2,6,1,5,1,03161,1019518
2023HU0922438,1,210,28,1,1,1,21,118000,501,1021,1,1,1,5,1,03153,1019518
2023HU0922507,1,216,53,2,1,1,19,10400,501,5740,6,1,4,1,2,03115,1019518
2023HU0922507,2,266,55,1,1,1,16,264000,501,220,1,1,4,1,2,03115,1019518
2023HU0922507,3,222,16,2,1,1,12,0,501,0,0,6,1,5,1,03115,1019518
2023HU0922507,4,275,11,2,1,1,7,0,501,0,0,0,1,5,1,03115,1019518
2023HU0922518,1,152,26,1,1,1,22,140000,501,1021,1,1,5,5,2,03154,1019518
2023HU0922518,2,133,27,2,1,1,22,105000,501,710,1,1,1,5,1,03154,1019518
2023HU0922538,1,104,34,2,9,1,17,25000,175,5740,1,1,1,5,1,03114,1019518
2023HU0922538,2,52,61,1,2,1,16,0,0,0,0,6,1,2,1,03114,1019518
2023HU0922538,3,33,65,1,2,1,16,10700,175,0,0,6,1,2,1,03114,1019518
2023HU0922635,1,113,51,2,1,1,23,12000,501,0,0,6,1,1,1,03155,1019518
2023HU0922635,2,89,57,1,1,1,21,100000,501,120,1,1,1,1,1,03155,1019518
2023HU0922986,1,218,45,2,2,1,22,109000,501,350,1,1,1,1,1,03117,1019518
2023HU0922986,2,247,45,1,2,1,22,133000,501,2360,3,1,1,1,1,03117,1019518
2023HU0923208,1,83,36,2,1,3,21,10000,306,2310,3,1,1,1,1,03164,1019518
2023HU0923208,2,107,37,1,1,1,21,100000,306,3740,3,1,1,1,1,03164,1019518
2023HU0923208,3,90,9,1,1,3,6,0,306,0,0,0,1,5,1,03164,1019518
2023HU0923208,4,90,7,1,1,3,4,0,306,0,0,0,1,5,1,03164,1019518
2023HU0923208,5,70,2,1,1,3,0,0,306,0,0,0,1,5,1,03164,1019518
2023HU0923465,1,173,33,2,9,3,21,71000,454,3870,3,2,1,4,1,03102,1019518
2023HU0923513,1,223,55,2,1,1,22,110500,501,2320,3,1,1,1,1,03101,1019518
2023HU0923513,2,167,20,2,1,1,19,0,0,4760,1,6,1,5,1,03101,1019518
2023HU0923591,1,49,74,2,2,1,15,7000,198,0,0,6,1,1,1,03158,1019518
2023HU0923591,2,58,84,1,2,1,16,15000,198,0,0,6,1,1,1,03158,1019518
2023HU0923591,3,73,45,1,2,1,16,24000,198,4230,1,1,1,5,1,03158,1019518
2023HU0923886,1,59,71,1,1,1,21,42100,428,0,0,6,1,1,1,03156,1019518
2023HU0923886,2,57,81,2,6,1,22,55000,428,0,0,6,4,1,2,03156,1019518
2023HU0923886,3,65,36,1,6,1,21,3300,428,4621,6,3,4,5,2,03156,1019518
2023HU0924077,1,66,61,2,1,1,22,95000,501,3255,1,1,1,1,1,03109,1019518
2023HU0924077,2,88,60,1,9,3,20,85000,501,7000,1,1,4,1,2,03109,1019518
2023HU0924148,1,44,42,2,1,1,22,225000,501,1825,7,1,1,1,1,03152,1019518
2023HU0924148,2,49,45,1,2,1,21,200000,501,4850,7,1,1,1,1,03152,1019518
2023HU0924148,3,48,5,2,9,1,2,0,501,0,0,0,1,5,1,03152,1019518
2023HU0924148,4,61,1,1,9,1,0,0,501,0,0,0,1,5,1,03152,1019518
2023HU0924272,1,50,36,1,1,1,22,130000,501,845,1,1,1,1,1,03106,1019518
2023HU0924272,2,50,37,2,1,1,22,145000,501,845,1,1,1,1,1,03106,1019518
2023HU0924272,3,62,6,2,1,1,4,0,501,0,0,0,1,5,1,03106,1019518
2023HU0924272,4,65,5,1,1,1,3,0,501,0,0,0,1,5,1,03106,1019518
2023HU0924272,5,51,3,1,1,1,1,0,501,0,0,0,1,5,1,03106,1019518
2023HU0924296,1,54,45,2,2,1,21,29000,122,3150,6,1,1,3,1,03117,1019518
2023HU0924296,2,81,8,1,2,1,4,0,122,0,0,0,1,5,1,03117,1019518
2023HU0924296,3,97,3,1,2,1,1,0,122,0,0,0,1,5,1,03117,1019518
2023HU0924475,1,71,64,1,1,1,21,86000,501,1006,1,1,1,1,1,03104,1019518
2023HU0924475,2,54,52,2,9,2,18,65000,501,5000,1,1,1,1,1,03104,1019518
2023HU0924475,3,52,26,2,9,2,22,60000,501,2330,4,1,1,5,1,03104,1019518
2023HU0924692,1,258,81,1,1,1,15,48000,334,0,0,6,1,3,1,03156,1019518
2023HU0925065,1,146,46,2,2,1,16,52000,501,5740,1,1,1,1,1,03107,1019518
2023HU0925065,2,81,58,1,2,1,19,110700,501,3870,3,1,1,1,1,03107,1019518
2023HU0925147,1,74,51,2,1,1,22,54000,265,1305,1,3,1,3,1,03113,1019518
2023HU0925147,2,75,15,1,1,1,12,0,265,0,0,0,1,5,1,03113,1019518
2023HU0925242,1,88,27,1,1,1,21,91000,501,4710,1,1,1,5,1,03154,1019518
2023HU0925322,1,89,48,2,1,1,16,18500,119,4230,6,1,4,2,2,03105,1019518
2023HU0925351,1,78,27,2,6,1,19,26400,109,3602,1,1,5,3,2,03105,1019518
2023HU0925351,2,108,8,1,6,1,6,0,109,0,0,0,1,5,1,03105,1019518
2023HU0925351,3,79,5,2,6,1,3,0,109,0,0,0,1,5,1,03105,1019518
2023HU0925362,1,124,72,2,1,1,18,53000,371,0,0,6,1,3,1,03105,1019518
2023HU0925613,1,67,56,1,1,1,21,664000,501,1021,1,1,1,1,1,03155,1019518
2023HU0925613,2,81,53,2,1,1,21,0,501,0,0,6,1,1,1,03155,1019518
2023HU0925613,3,97,12,1,1,1,9,0,501,0,0,0,1,5,1,03155,1019518
2023HU0925674,1,75,46,1,6,1,21,23000,107,710,7,1,5,1,2,03154,1019518
