SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023HU0696199,2,99,39,2,1,1,21,400000,501,2145,1,1,1,5,1,07508,1019518
2023HU0696823,1,48,76,2,1,1,23,2000,252,0,0,6,1,1,1,07512,1019518
2023HU0696823,2,46,80,1,1,1,1,47000,252,0,0,6,5,1,2,07512,1019518
2023HU0696823,3,48,54,2,1,1,16,24000,252,5860,1,1,1,5,1,07512,1019518
2023HU0696823,4,45,20,1,1,2,18,5000,252,6260,1,6,1,5,1,07512,1019518
2023HU0698028,1,75,40,1,1,24,22,215000,501,10,1,1,1,5,1,07511,1019518
2023HU0698028,2,72,34,1,1,2,21,280300,501,845,1,1,1,5,1,07511,1019518
2023HU0698092,1,181,51,1,8,2,21,38000,127,6200,6,1,5,1,2,07511,1019518
2023HU0698092,2,185,48,2,8,2,19,0,127,0,0,6,5,1,2,07511,1019518
2023HU0698092,3,163,16,1,8,2,12,0,127,0,0,6,1,5,1,07511,1019518
2023HU0698092,4,436,13,1,8,2,10,0,127,0,0,0,1,5,1,07511,1019518
2023HU0698221,1,219,71,2,2,1,22,11900,67,0,0,6,1,4,1,07514,1019518
2023HU0698221,2,215,37,1,2,3,20,0,67,7260,6,6,1,5,1,07514,1019518
2023HU0698260,1,58,44,2,2,2,20,0,154,9920,9,3,1,1,1,07507,1019518
2023HU0698260,2,49,50,1,6,1,16,30800,154,4700,1,1,1,1,1,07507,1019518
2023HU0698960,1,40,44,1,1,1,22,226600,501,120,1,3,1,1,1,07510,1019518
2023HU0698960,2,41,40,2,1,1,22,300000,501,120,1,1,1,1,1,07510,1019518
2023HU0698960,3,37,4,2,1,1,2,0,501,0,0,0,1,5,1,07510,1019518
2023HU0699323,1,117,40,2,6,1,22,151500,501,120,1,1,1,1,1,07513,1019518
2023HU0699323,2,123,40,1,6,1,22,738000,501,120,1,1,1,1,1,07513,1019518
2023HU0699323,3,101,8,2,6,1,6,0,501,0,0,0,1,5,1,07513,1019518
2023HU0699323,4,101,6,2,6,1,3,0,501,0,0,0,1,5,1,07513,1019518
2023HU0699480,1,63,77,2,1,1,22,137000,501,4700,6,6,1,1,1,07514,1019518
2023HU0699480,2,82,81,1,1,1,24,446000,501,710,1,1,1,1,1,07514,1019518
2023HU0699666,1,54,81,2,6,1,11,87400,501,0,0,6,4,2,2,07512,1019518
2023HU0700151,1,117,31,1,1,1,22,19000,120,3110,1,1,5,5,2,07509,1019518
2023HU0700303,1,75,87,2,6,1,16,65800,501,3602,5,1,4,5,2,07510,1019518
2023HU0700303,2,124,46,1,6,1,17,41300,501,4760,1,1,4,5,2,07510,1019518
2023HU0700765,1,102,73,1,6,1,22,128200,501,0,0,6,1,3,1,07508,1019518
2023HU0700898,1,191,31,2,9,1,21,140000,501,1021,2,1,1,5,1,07511,1019518
2023HU0700898,2,196,30,1,9,1,21,2000,12,4621,1,3,1,5,1,07511,1019518
2023HU0702124,1,172,81,2,6,1,24,73000,501,5120,1,6,4,2,2,07514,1019518
2023HU0703540,1,232,65,1,1,2,12,26000,233,8350,1,1,4,1,2,07512,1019518
2023HU0703540,2,365,60,2,1,2,16,30000,233,6040,1,1,4,1,2,07512,1019518
2023HU0703540,3,306,14,2,1,2,11,0,233,0,0,0,1,5,1,07512,1019518
2023HU0703983,1,56,75,2,1,1,22,113200,501,2360,2,1,1,5,1,07513,1019518
2023HU0703983,2,69,54,2,1,1,21,9300,59,4040,1,1,1,5,1,07513,1019518
2023HU0703983,3,51,45,2,6,1,22,3500,22,2040,2,6,5,5,2,07513,1019518
2023HU0703983,4,54,43,2,8,2,19,360,2,5860,1,1,1,5,1,07513,1019518
2023HU0703983,5,46,23,2,6,1,22,1400,8,4760,1,1,1,5,1,07513,1019518
2023HU0703983,6,51,47,2,6,1,22,0,0,230,1,6,4,5,2,07513,1019518
2023HU0704161,1,59,45,2,1,1,22,0,501,0,0,6,5,1,2,07511,1019518
2023HU0704161,2,56,48,1,1,1,24,684000,501,300,1,1,5,1,2,07511,1019518
2023HU0704161,3,65,11,1,1,1,10,0,501,0,0,0,5,5,2,07511,1019518
2023HU0704161,4,64,7,1,1,1,5,0,501,0,0,0,5,5,2,07511,1019518
2023HU0704656,1,164,66,2,6,1,16,8400,168,0,0,6,4,1,2,07509,1019518
2023HU0704656,2,169,74,1,6,1,15,1800,168,0,0,6,4,1,2,07509,1019518
2023HU0704656,3,162,61,2,6,1,16,29700,168,2545,2,1,4,5,2,07509,1019518
2023HU0705321,1,80,47,1,1,1,22,300000,501,1065,1,1,1,1,1,07507,1019518
2023HU0705321,2,82,49,2,1,1,21,40000,501,2634,6,1,4,1,2,07507,1019518
2023HU0705321,3,102,15,2,1,1,12,0,501,0,0,0,1,5,1,07507,1019518
2023HU0705327,1,51,28,1,1,1,19,94040,501,60,2,1,1,5,1,07509,1019518
2023HU0705569,1,75,81,2,8,2,1,17100,93,0,0,6,5,2,2,07507,1019518
2023HU0705569,2,78,45,1,8,2,16,0,93,0,0,6,1,5,1,07507,1019518
2023HU0706819,1,36,40,2,9,2,24,318000,501,1005,1,3,1,5,1,07510,1019518
2023HU0707044,1,30,67,1,6,1,9,2000,108,4220,1,6,5,1,2,07509,1019518
2023HU0707044,2,37,59,2,6,1,10,18000,108,3602,1,1,5,1,2,07509,1019518
2023HU0707163,1,88,55,1,1,1,21,76000,501,440,5,1,1,1,1,07508,1019518
2023HU0707163,2,97,57,2,6,1,21,130000,501,440,4,1,1,1,1,07508,1019518
2023HU0707163,3,107,17,2,9,1,14,0,501,0,0,6,1,5,1,07508,1019518
2023HU0707245,1,101,40,1,6,1,24,400000,501,1021,1,1,1,5,1,07512,1019518
2023HU0707245,2,68,28,2,6,1,21,70000,501,735,2,1,1,5,1,07512,1019518
2023HU0707245,3,78,73,1,6,1,8,12000,501,0,0,6,4,1,2,07512,1019518
2023HU0707245,4,84,64,2,6,1,8,42500,501,4600,6,6,4,1,2,07512,1019518
2023HU0707260,1,62,41,2,6,1,20,30000,248,3640,1,1,1,1,1,07507,1019518
2023HU0707260,2,70,44,1,6,1,16,45600,248,6260,1,1,1,1,1,07507,1019518
2023HU0707260,3,60,10,2,6,1,8,0,248,0,0,0,1,5,1,07507,1019518
2023HU0707260,4,84,8,1,6,1,6,0,248,0,0,0,1,5,1,07507,1019518
2023HU0707280,1,67,64,2,6,1,22,115000,501,0,0,6,1,5,1,07509,1019518
2023HU0707589,1,36,69,1,1,1,21,58400,501,1460,1,6,1,1,1,07513,1019518
2023HU0707589,2,30,73,2,6,1,21,55700,501,2545,1,1,4,1,2,07513,1019518
2023HU0707589,3,39,41,1,9,1,21,100000,501,4965,1,1,1,5,1,07513,1019518
2023HU0707985,1,51,31,2,1,1,21,200000,501,1021,1,1,5,5,2,07511,1019518
2023HU0707985,2,50,30,1,6,1,21,202000,501,2640,1,1,4,5,2,07511,1019518
2023HU0708748,1,77,68,1,1,1,19,138000,501,4010,1,1,1,1,1,07511,1019518
2023HU0709056,1,181,79,2,6,1,20,36000,252,0,0,6,4,1,2,07508,1019518
2023HU0710246,1,40,56,1,1,1,21,52500,501,52,1,3,4,1,2,07514,1019518
2023HU0710246,2,39,51,2,1,1,23,225000,501,2100,1,1,1,1,1,07514,1019518
2023HU0710246,3,45,12,2,1,1,9,0,501,0,0,0,1,5,1,07514,1019518
2023HU0710246,4,47,10,2,1,1,7,0,501,0,0,0,1,5,1,07514,1019518
2023HU0711029,1,210,89,2,6,1,21,12000,83,0,0,6,4,2,2,07512,1019518
2023HU0711500,1,55,52,2,6,1,15,42000,236,4720,1,1,4,4,2,07512,1019518
2023HU0711500,2,35,24,1,6,1,21,4500,236,2350,3,1,1,5,1,07512,1019518
2023HU0711500,3,51,52,2,6,1,15,16000,104,5860,4,1,5,5,2,07512,1019518
2023HU0711500,4,52,42,1,6,1,21,85000,501,1108,1,1,4,5,2,07512,1019518
2023HU0711750,1,60,27,1,1,1,22,340100,501,1021,1,1,1,5,1,07508,1019518
2023HU0711750,2,55,27,1,1,1,22,250000,501,1021,1,1,1,5,1,07508,1019518
2023HU0711750,3,55,26,1,1,1,21,294000,501,1410,1,1,1,5,1,07508,1019518
2023HU0711750,4,61,25,1,9,1,21,7100,45,2640,1,1,1,5,1,07508,1019518
2023HU0712330,1,25,76,1,6,1,15,5700,98,0,0,6,4,1,2,07507,1019518
2023HU0712330,2,25,73,2,6,1,15,12200,98,0,0,6,4,1,2,07507,1019518
2023HU0712394,1,77,63,2,2,1,19,64700,501,5400,2,6,1,3,1,07513,1019518
2023HU0712394,2,65,61,2,2,1,21,70000,501,8740,1,1,1,5,1,07513,1019518
2023HU0712463,1,305,52,2,8,2,21,150000,501,3255,4,1,1,3,1,07512,1019518
2023HU0712463,2,181,23,1,8,2,21,49500,501,1021,1,1,1,5,1,07512,1019518
2023HU0712463,3,181,20,1,8,2,19,0,501,4720,1,6,1,5,1,07512,1019518
2023HU0713209,1,45,27,2,6,1,21,80000,501,1032,1,6,4,5,2,07510,1019518
2023HU0713209,2,62,27,1,1,1,21,684000,501,1021,1,1,5,5,2,07510,1019518
2023HU0713692,1,105,36,1,1,1,21,0,0,300,1,6,5,5,2,07511,1019518
2023HU0713692,2,153,34,2,9,1,22,400000,501,1021,1,1,5,5,2,07511,1019518
2023HU0713720,1,252,46,1,6,1,20,150040,501,20,1,1,5,5,2,07507,1019518
2023HU0713798,1,255,31,2,9,11,21,0,326,0,0,6,1,5,1,07507,1019518
2023HU0713798,2,254,47,2,9,11,20,41000,326,4965,1,1,4,3,2,07507,1019518
2023HU0713798,3,148,25,1,9,11,20,60000,326,7360,1,1,1,5,1,07507,1019518
2023HU0713798,4,271,17,1,9,11,15,0,326,0,0,6,1,5,1,07507,1019518
2023HU0713798,5,241,33,1,6,1,20,0,0,0,0,6,1,5,1,07507,1019518
2023HU0713798,6,238,32,2,6,1,20,0,0,0,0,6,1,5,1,07507,1019518
2023HU0714372,1,35,73,2,8,2,8,2600,433,0,0,6,4,1,2,07513,1019518
2023HU0714372,2,43,77,1,8,2,8,77800,433,0,0,6,4,1,2,07513,1019518
2023HU0714372,3,27,48,2,8,2,20,54000,433,8255,4,1,4,3,2,07513,1019518
2023HU0714372,4,53,11,1,9,2,7,0,433,0,0,0,1,5,1,07513,1019518
2023HU0715305,1,60,57,1,6,1,20,49000,308,8800,1,1,4,5,2,07512,1019518
2023HU0715305,2,49,84,1,6,1,20,24000,308,0,0,6,4,3,2,07512,1019518
2023HU0715305,3,47,77,2,6,1,7,0,308,0,0,6,4,1,2,07512,1019518
2023HU0716023,1,213,28,1,1,1,21,90000,501,1910,1,1,1,5,1,07508,1019518
2023HU0716309,1,56,48,1,1,1,21,349600,501,120,1,1,1,1,1,07511,1019518
2023HU0716309,2,58,46,2,1,1,21,100000,501,2310,3,1,1,1,1,07511,1019518
2023HU0716309,3,44,11,2,1,1,8,0,501,0,0,0,1,5,1,07511,1019518
2023HU0716309,4,44,7,2,1,1,4,0,501,0,0,0,1,5,1,07511,1019518
2023HU0716598,1,80,80,1,1,1,1,47400,501,0,0,6,1,1,1,07512,1019518
2023HU0716598,2,81,76,2,1,1,22,103000,501,0,0,6,1,1,1,07512,1019518
2023HU0716598,3,114,50,1,1,1,1,0,501,0,0,6,1,5,1,07512,1019518
2023HU0716874,1,72,30,1,1,1,19,30800,201,3602,2,1,1,5,1,07509,1019518
2023HU0717000,1,91,34,1,6,1,16,42000,271,3630,6,1,5,2,2,07511,1019518
2023HU0717663,1,89,24,1,1,1,22,102000,501,710,1,1,1,5,1,07510,1019518
2023HU0717740,1,123,60,2,9,1,22,320000,501,136,1,1,1,5,1,07514,1019518
2023HU0718343,1,88,58,1,6,1,19,97600,501,1022,1,1,4,1,2,07508,1019518
2023HU0718343,2,68,60,2,6,1,20,6000,501,2360,6,1,4,1,2,07508,1019518
2023HU0718343,3,60,31,2,6,1,21,59000,501,2310,2,1,4,5,2,07508,1019518
2023HU0718343,4,60,31,2,6,1,22,110000,501,1240,1,1,4,1,2,07508,1019518
2023HU0718343,5,71,36,1,1,1,24,410000,501,1530,1,1,1,5,1,07508,1019518
2023HU0718343,6,74,33,1,1,1,22,200000,501,3050,2,1,1,5,1,07508,1019518
2023HU0718520,1,53,24,2,1,1,21,82000,501,710,1,1,1,5,1,07514,1019518
2023HU0718520,2,43,23,2,1,1,21,95000,501,5000,1,1,1,5,1,07514,1019518
2023HU0719376,1,54,53,2,6,1,23,65100,422,2100,2,1,4,1,2,07511,1019518
2023HU0719376,2,62,55,1,6,1,21,18000,422,0,0,6,1,1,1,07511,1019518
2023HU0719421,1,62,36,1,2,1,21,145000,501,2145,1,2,1,1,1,07508,1019518
2023HU0719421,2,82,37,2,2,1,16,0,501,3602,1,6,1,1,1,07508,1019518
2023HU0719725,1,108,75,2,1,1,21,54000,370,2310,3,1,1,3,1,07512,1019518
2023HU0719794,1,67,35,1,6,1,22,684000,501,1021,1,1,1,5,1,07508,1019518
2023HU0720999,1,155,49,1,1,1,18,75000,477,4540,3,2,1,5,1,07512,1019518
2023HU0721266,1,190,94,2,6,1,1,1200,8,0,0,6,4,5,2,07509,1019518
2023HU0722625,1,28,52,1,6,1,20,117000,501,1050,1,1,4,1,2,07509,1019518
2023HU0722625,2,42,53,2,6,1,21,77000,501,5310,2,1,4,1,2,07509,1019518
2023HU0722625,3,20,26,2,6,1,21,17000,501,3602,4,1,1,5,1,07509,1019518
2023HU0722625,4,27,80,2,6,1,18,11600,501,0,0,6,4,2,2,07509,1019518
2023HU0723436,1,99,33,2,6,1,22,152000,501,1460,1,1,1,1,1,07514,1019518
2023HU0723436,2,130,33,1,9,2,22,204000,501,1021,1,1,1,1,1,07514,1019518
2023HU0723436,3,124,0,1,9,2,0,0,501,0,0,0,1,5,1,07514,1019518
2023HU0723746,1,73,77,1,1,1,16,20000,140,7540,6,6,1,5,1,07514,1019518
2023HU0723746,2,59,63,1,1,1,21,40180,260,4720,1,1,3,3,1,07514,1019518
2023HU0723919,1,126,41,2,6,1,22,12000,501,735,2,1,1,1,1,07510,1019518
2023HU0723919,2,137,39,1,1,3,19,250000,501,630,1,1,1,1,1,07510,1019518
2023HU0724079,1,374,59,1,8,21,19,30000,501,8950,2,1,4,1,2,07507,1019518
2023HU0724079,2,293,58,2,8,21,19,70000,501,2060,2,1,4,1,2,07507,1019518
2023HU0724079,3,223,30,1,8,21,19,48000,501,6442,1,6,1,1,1,07507,1019518
2023HU0724079,4,247,1,1,8,21,0,0,501,0,0,0,1,5,1,07507,1019518
2023HU0724079,5,250,29,2,8,2,22,50000,501,230,1,1,1,1,1,07507,1019518
2023HU0724306,1,77,84,2,1,1,23,82400,501,5940,1,6,1,2,1,07514,1019518
2023HU0724463,1,73,82,1,1,1,22,65200,456,0,0,6,1,3,1,07513,1019518
2023HU0724794,1,151,51,2,6,1,22,684000,501,110,1,1,4,1,2,07509,1019518
2023HU0724794,2,128,66,1,1,1,22,19000,501,110,1,6,1,1,1,07509,1019518
2023HU0725161,1,221,70,1,1,1,20,7200,49,0,0,6,1,5,1,07512,1019518
2023HU0725579,1,49,72,2,6,1,18,16600,163,0,0,6,1,1,1,07512,1019518
2023HU0725579,2,62,75,1,6,1,18,13200,163,0,0,6,4,1,2,07512,1019518
2023HU0726460,1,366,75,2,6,1,12,17400,121,0,0,6,4,2,2,07509,1019518
2023HU0727310,1,46,24,2,1,2,21,84000,501,735,1,1,1,5,1,07514,1019518
2023HU0727310,2,43,25,2,9,1,21,85000,501,530,1,1,1,5,1,07514,1019518
2023HU0727310,3,38,24,2,9,1,21,80000,501,710,1,1,1,5,1,07514,1019518
2023HU0727577,1,72,76,1,1,1,18,19700,363,4435,6,6,4,1,2,07510,1019518
2023HU0727577,2,102,72,2,1,1,22,46200,363,4540,1,1,1,1,1,07510,1019518
2023HU0727725,1,51,53,1,6,1,18,35000,453,4720,1,1,5,3,2,07507,1019518
2023HU0727725,2,73,13,1,6,1,9,0,453,0,0,0,1,5,1,07507,1019518
2023HU0727725,3,73,7,1,6,1,7,0,453,0,0,0,1,5,1,07507,1019518
2023HU0727725,4,64,60,1,6,1,1,30000,453,4020,7,1,5,1,2,07507,1019518
2023HU0727725,5,52,59,2,6,1,1,0,453,0,0,6,5,1,2,07507,1019518
2023HU0727725,6,52,57,2,6,1,1,60000,453,4220,3,1,4,3,2,07507,1019518
2023HU0727725,7,64,56,1,6,1,1,30000,453,4020,1,1,5,1,2,07507,1019518
2023HU0727725,8,54,65,1,6,1,1,0,453,6240,6,6,5,2,2,07507,1019518
2023HU0727725,9,66,60,1,6,1,1,28000,453,4720,1,1,5,1,2,07507,1019518
2023HU0727725,10,51,57,2,6,1,1,31000,453,4020,7,1,5,1,2,07507,1019518
2023HU0727725,11,50,52,2,6,1,1,35000,453,3602,1,1,5,1,2,07507,1019518
2023HU0727725,12,42,28,2,6,1,18,50000,453,5160,1,1,4,5,2,07507,1019518
2023HU0727725,13,41,28,2,6,1,22,0,453,0,0,6,4,5,2,07507,1019518
2023HU0728179,1,279,54,1,1,1,22,383000,501,2722,6,1,3,5,1,07511,1019518
2023HU0728602,1,64,65,2,1,1,21,81700,501,960,1,1,1,3,1,07510,1019518
2023HU0728829,1,38,60,2,1,1,20,40000,501,2545,3,1,1,1,1,07513,1019518
2023HU0728829,2,58,61,1,9,19,21,110000,501,4965,4,1,1,1,1,07513,1019518
2023HU0728829,3,29,32,1,1,19,16,75000,501,6442,3,1,1,5,1,07513,1019518
2023HU0729001,1,134,50,2,1,1,21,300000,501,136,1,1,1,5,1,07510,1019518
2023HU0729276,1,386,49,1,6,2,16,85000,501,440,1,1,1,5,1,07509,1019518
2023HU0730071,1,57,44,2,6,1,21,70000,501,8750,6,1,5,1,2,07509,1019518
2023HU0730071,2,74,41,1,1,1,21,275000,501,4820,1,1,1,1,1,07509,1019518
2023HU0730414,1,53,42,2,1,1,22,350000,501,51,1,1,5,1,2,07510,1019518
2023HU0730414,2,51,42,1,1,1,22,300000,501,4710,1,1,5,1,2,07510,1019518
2023HU0730414,3,51,9,1,1,1,6,0,501,0,0,0,1,5,1,07510,1019518
2023HU0730414,4,40,6,2,1,1,3,0,501,0,0,0,1,5,1,07510,1019518
2023HU0730713,1,62,27,1,1,1,21,110020,501,1065,1,1,1,5,1,07508,1019518
2023HU0730897,1,37,26,1,9,2,22,80000,501,1240,1,1,4,5,2,07508,1019518
2023HU0730897,2,87,25,2,9,2,22,50600,326,4840,1,1,1,5,1,07508,1019518
2023HU0731024,1,54,26,2,1,1,21,65000,418,520,1,1,1,5,1,07508,1019518
2023HU0731045,1,189,60,2,1,1,24,22000,335,1825,6,3,1,3,1,07508,1019518
2023HU0731045,2,151,17,1,9,1,14,2400,335,4622,1,6,1,5,1,07508,1019518
2023HU0731045,3,150,17,1,9,1,14,0,335,0,0,6,1,5,1,07508,1019518
2023HU0731045,4,152,51,1,9,1,21,75000,335,9142,6,1,1,3,1,07508,1019518
2023HU0732115,1,115,74,1,1,1,22,56600,501,0,0,6,1,1,1,07510,1019518
2023HU0732115,2,90,79,1,1,1,19,100000,501,0,0,6,1,1,1,07510,1019518
2023HU0732922,1,43,51,2,6,1,15,16200,148,3602,3,1,5,1,2,07509,1019518
2023HU0732922,2,28,22,1,6,1,18,13900,148,4760,1,6,5,5,2,07509,1019518
2023HU0733497,1,97,27,1,1,1,21,70000,444,735,1,1,1,5,1,07509,1019518
2023HU0733880,1,92,72,1,2,1,1,24600,170,0,0,6,1,3,1,07509,1019518
2023HU0734096,1,133,72,2,1,1,19,82000,501,2300,2,1,1,2,1,07510,1019518
2023HU0734240,1,31,72,1,2,1,16,66700,467,9122,1,1,1,5,1,07514,1019518
2023HU0734629,1,75,61,1,1,1,23,425000,501,4820,1,1,1,1,1,07510,1019518
2023HU0734668,1,360,26,2,6,1,22,60000,387,1760,1,1,4,5,2,07509,1019518
2023HU0734695,1,69,33,1,1,1,19,135040,501,1007,1,1,1,5,1,07510,1019518
2023HU0734695,2,70,42,1,1,1,16,119800,501,4220,1,1,1,3,1,07510,1019518
2023HU0735235,1,84,62,2,1,3,20,100000,501,3740,3,1,1,5,1,07507,1019518
2023HU0735235,2,83,60,2,1,1,22,20000,131,4700,6,1,1,5,1,07507,1019518
2023HU0735305,1,56,81,2,6,1,21,79000,476,3602,2,1,4,1,2,07509,1019518
2023HU0735305,2,85,78,1,6,1,18,5700,476,0,0,6,4,1,2,07509,1019518
2023HU0735441,1,55,63,2,6,1,19,69500,444,2016,2,1,4,2,2,07512,1019518
2023HU0735699,1,252,29,1,1,1,21,177000,501,1021,1,1,1,5,1,07508,1019518
2023HU0736233,1,49,29,2,1,1,22,144000,501,1460,1,1,5,5,2,07510,1019518
2023HU0736233,2,49,33,2,6,1,21,233000,501,51,2,1,1,2,1,07510,1019518
2023HU0736233,3,41,26,2,6,1,21,135000,501,1108,1,1,1,5,1,07510,1019518
2023HU0736496,1,60,42,2,6,1,21,150000,501,710,1,1,1,5,1,07508,1019518
2023HU0736496,2,55,7,2,6,1,4,0,501,0,0,0,1,5,1,07508,1019518
2023HU0736559,1,94,62,1,6,1,22,38700,254,0,0,6,4,5,2,07510,1019518
2023HU0739151,1,84,29,1,6,1,21,301500,501,1021,1,1,5,5,2,07510,1019518
2023HU0739215,1,162,31,1,9,1,16,7200,45,4700,1,1,1,5,1,07509,1019518
2023HU0739219,1,28,65,1,6,1,16,110000,501,4000,1,1,4,1,2,07509,1019518
2023HU0739219,2,35,58,2,6,1,16,70000,501,4120,1,1,4,1,2,07509,1019518
2023HU0739219,3,20,27,2,6,1,21,41000,501,2310,2,1,1,5,1,07509,1019518
2023HU0739972,1,43,41,2,9,1,22,80000,501,2310,1,1,1,5,1,07510,1019518
2023HU0740757,1,67,73,1,1,1,21,152600,501,0,0,6,1,5,1,07513,1019518
2023HU0740784,1,48,52,2,6,1,23,250000,501,3090,2,1,1,1,1,07507,1019518
2023HU0740784,2,44,54,1,9,1,23,300000,501,3090,4,1,4,1,2,07507,1019518
2023HU0740784,3,55,19,2,9,1,19,6000,501,4055,1,1,1,5,1,07507,1019518
2023HU0741063,1,65,56,2,1,1,21,67100,469,710,6,1,1,4,1,07511,1019518
2023HU0741063,2,43,18,1,1,1,16,27000,469,5510,6,1,1,5,1,07511,1019518
2023HU0741151,1,56,77,2,6,1,22,63900,443,0,0,6,4,2,2,07508,1019518
2023HU0741195,1,124,36,1,6,1,16,36000,118,4760,1,1,5,1,2,07509,1019518
2023HU0741195,2,74,29,2,6,1,1,0,118,0,0,6,5,1,2,07509,1019518
2023HU0741195,3,119,9,1,6,1,7,0,118,0,0,0,5,5,2,07509,1019518
2023HU0741195,4,108,1,1,6,1,0,0,118,0,0,0,1,5,1,07509,1019518
2023HU0741276,1,148,33,1,1,1,22,101500,501,3820,5,1,1,5,1,07509,1019518
2023HU0741701,1,173,80,1,1,1,16,51000,355,0,0,6,1,5,1,07512,1019518
2023HU0741808,1,33,25,2,9,1,22,108000,501,726,2,1,1,1,1,07510,1019518
2023HU0741808,2,46,26,1,1,1,21,250000,501,1021,1,1,5,1,2,07510,1019518
2023HU0742129,1,81,69,1,8,3,23,64000,445,0,0,6,1,5,1,07514,1019518
2023HU0742129,2,92,54,1,9,1,16,60000,384,4510,6,1,4,3,2,07514,1019518
2023HU0742273,1,193,54,2,1,1,21,60000,501,440,7,1,1,1,1,07511,1019518
2023HU0742273,2,198,56,1,1,1,18,13400,501,4350,6,1,4,1,2,07511,1019518
2023HU0742273,3,177,27,1,1,1,21,180000,501,2825,1,1,1,5,1,07511,1019518
2023HU0742273,4,115,24,1,1,1,21,24000,501,4760,1,1,1,1,1,07511,1019518
2023HU0742573,1,474,88,2,9,23,21,38200,266,0,0,6,1,5,1,07510,1019518
2023HU0743376,1,67,36,2,6,1,22,48500,501,2710,1,1,4,1,2,07510,1019518
2023HU0743376,2,64,35,1,1,1,22,350200,501,1021,1,1,1,1,1,07510,1019518
2023HU0743376,3,75,2,1,9,1,0,0,501,0,0,0,1,5,1,07510,1019518
2023HU0743376,4,74,0,1,9,1,0,0,501,0,0,0,1,5,1,07510,1019518
2023HU0743393,1,67,33,1,6,1,21,208000,501,1022,1,1,1,5,1,07507,1019518
2023HU0743516,1,48,23,2,6,1,21,150000,501,1021,1,1,1,5,1,07511,1019518
2023HU0744835,1,115,30,1,1,1,22,147100,501,940,1,1,1,5,1,07509,1019518
2023HU0745054,1,201,62,1,2,1,15,18700,120,0,0,6,1,3,1,07507,1019518
2023HU0745054,2,278,61,2,2,1,17,27600,177,0,0,6,1,5,1,07507,1019518
2023HU0745117,1,35,27,2,1,1,21,75000,475,5940,1,1,1,5,1,07510,1019518
2023HU0746811,1,68,30,1,1,2,21,227000,501,10,1,1,1,1,1,07509,1019518
2023HU0746811,2,63,33,2,1,1,22,40000,501,2310,3,2,1,1,1,07509,1019518
2023HU0746957,1,243,89,1,6,1,1,4100,501,0,0,6,4,2,2,07509,1019518
2023HU0746957,2,153,30,2,6,1,21,100000,501,2145,7,1,1,5,1,07509,1019518
2023HU0747788,1,230,63,1,6,1,22,170000,501,10,1,1,4,1,2,07508,1019518
2023HU0747788,2,185,63,2,1,1,22,3000,501,2320,6,6,5,1,2,07508,1019518
2023HU0748208,1,84,55,2,1,1,21,100000,501,630,3,1,1,5,1,07514,1019518
2023HU0749197,1,70,36,2,1,1,22,157200,501,735,1,1,1,5,1,07514,1019518
2023HU0749283,1,62,37,1,6,1,21,150000,501,1530,3,1,1,1,1,07507,1019518
2023HU0749283,2,53,37,2,6,1,21,100000,501,930,5,1,4,1,2,07507,1019518
2023HU0749283,3,53,5,2,6,1,2,0,501,0,0,0,1,5,1,07507,1019518
2023HU0749283,4,53,3,1,6,1,2,0,501,0,0,0,1,5,1,07507,1019518
2023HU0749283,5,50,34,1,6,1,21,140000,501,1530,1,1,1,5,1,07507,1019518
2023HU0749283,6,51,63,2,6,1,13,70000,501,4220,3,1,4,3,2,07507,1019518
2023HU0749283,7,50,30,2,6,2,21,70000,455,2310,3,1,1,5,1,07507,1019518
2023HU0749452,1,50,31,1,1,1,21,175000,501,4820,1,1,1,1,1,07514,1019518
2023HU0749452,2,46,31,2,1,1,21,185000,501,51,1,1,1,1,1,07514,1019518
2023HU0749572,1,99,43,1,8,2,18,1320,8,0,0,6,1,5,1,07508,1019518
2023HU0750394,1,80,38,1,6,1,22,37000,122,440,1,1,4,1,2,07509,1019518
2023HU0750394,2,59,38,2,6,1,13,0,122,0,0,6,4,1,2,07509,1019518
2023HU0750394,3,63,5,2,6,1,1,0,122,0,0,0,1,5,1,07509,1019518
2023HU0750394,4,68,2,2,6,1,0,0,122,0,0,0,1,5,1,07509,1019518
2023HU0751450,1,141,50,2,8,7,1,0,219,9130,8,3,5,1,2,07507,1019518
2023HU0751450,2,152,51,1,8,7,1,15000,219,0,0,6,5,1,2,07507,1019518
2023HU0751450,3,177,14,2,8,7,11,0,219,0,0,0,1,5,1,07507,1019518
2023HU0751450,4,80,24,1,8,7,16,38000,219,7750,1,1,1,5,1,07507,1019518
2023HU0751450,5,79,20,1,8,7,15,30000,219,8800,1,1,1,5,1,07507,1019518
2023HU0751852,1,74,38,2,6,1,16,19100,134,4850,6,1,4,1,2,07507,1019518
2023HU0751852,2,86,40,1,6,1,12,18500,134,4850,1,1,4,1,2,07507,1019518
2023HU0751852,3,100,14,1,6,1,12,0,134,0,0,0,4,5,2,07507,1019518
2023HU0751852,4,74,11,2,6,1,8,0,134,0,0,0,1,5,1,07507,1019518
2023HU0751852,5,71,73,1,6,1,8,9600,134,0,0,6,4,1,2,07507,1019518
2023HU0751852,6,70,70,2,6,1,9,9600,134,0,0,6,4,1,2,07507,1019518
